Before erosion ID,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
5253,0.2897535,2,5253,Not eroded,0,1,1,1,1,1,1,0,1,1,1
5254,0.2189764,4,5254,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5255,0.1920822,0,5255,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5256,0.2240175,5,5256,Not eroded,0,1,1,0,0,0,0,0,0,0,1
5257,0.05625657,3,5257,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5258,0.1409064,5,5258,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5259,0.2236707,0,5259,Not eroded,0,1,1,0,0,0,1,1,1,1,1
5260,0.2753792,3,5260,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5261,0.1243674,5,5261,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5262,0.2947045,0,5262,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5263,0.194184,3,5263,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5264,0.09696911,0,5264,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5265,0.1116679,4,5265,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5266,0.3009671,3,5266,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5267,0.06556736,3,5267,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5268,0.2694539,0,5268,ERODED,1,1,1,1,1,1,1,1,1,1,1
5269,0.1627267,5,5269,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5270,0.2925212,2,5270,Not eroded,0,1,1,1,1,1,1,0,1,1,1
5271,0.056303,0,5271,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5272,0.12296,5,5272,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5273,0.1391909,4,5273,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5274,0.09358708,3,5274,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5275,0.112151,0,5275,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5276,0.2699101,5,5276,Not eroded,0,1,1,1,1,1,0,0,0,0,1
5277,0.3274948,0,5277,ERODED,1,1,1,1,1,1,1,1,1,1,1
5278,0.1840207,3,5278,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5279,0.2285921,2,5279,Not eroded,0,1,1,0,0,0,1,0,1,1,1
5280,0.2299865,4,5280,Not eroded,0,1,1,0,0,0,0,0,0,1,1
5281,0.1502508,5,5281,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5282,0.2375095,3,5282,ERODED,1,1,1,1,0,0,1,0,0,1,1
5283,0.05626923,2,5283,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5284,0.1977861,3,5284,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5285,0.117365,5,5285,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5286,0.3097232,0,5286,ERODED,1,1,1,1,1,1,1,1,1,1,1
5287,0.1298935,0,5287,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5288,0.2944103,4,5288,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5289,0.2610702,0,5289,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5290,0.287742,4,5290,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5291,0.1101884,4,5291,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5292,0.2574207,0,5292,ERODED,1,1,1,1,1,1,1,1,1,1,1
5293,0.1133969,3,5293,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5295,0.2270275,3,5295,Not eroded,0,1,1,0,0,0,1,0,0,1,1
5296,0.06439679,8,5296,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5297,0.129208,4,5297,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5298,0.1066541,0,5298,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5299,0.06698332,4,5299,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5300,0.1723524,4,5300,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5301,0.1875387,0,5301,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5303,0.252304,0,5303,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5304,0.0954553,4,5304,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5305,0.1639557,5,5305,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5306,0.2400054,6,5306,Not eroded,0,1,1,1,1,0,0,0,0,0,0
5307,0.2079705,3,5307,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5308,0.09123906,0,5308,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5309,0.2487081,0,5309,ERODED,1,1,1,1,1,0,1,1,1,1,1
5310,0.1021131,3,5310,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5311,0.06461286,3,5311,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5312,0.251286,3,5312,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5313,0.1070494,4,5313,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5314,0.1540232,3,5314,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5315,0.09897248,5,5315,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5316,0.1494208,7,5316,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5317,0.1634371,2,5317,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5318,0.07788755,3,5318,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5319,0.1514435,4,5319,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5320,0.06253198,5,5320,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5321,0.0652097,3,5321,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5322,0.1395671,0,5322,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5323,0.05626741,3,5323,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5324,0.2642862,3,5324,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5325,0.2206022,6,5325,Not eroded,0,1,1,0,0,0,0,0,0,0,0
5326,0.2388495,0,5326,Not eroded,0,1,1,1,0,0,1,1,1,1,1
5327,0.2481691,4,5327,Not eroded,0,1,1,1,1,0,0,0,0,1,1
5328,0.08183564,3,5328,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5329,0.2790555,0,5329,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5330,0.2401511,4,5330,Not eroded,0,1,1,1,1,0,0,0,0,1,1
5331,0.1290653,5,5331,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5332,0.2420442,2,5332,Not eroded,0,1,1,1,1,0,1,0,1,1,1
5334,0.3043793,0,5334,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5335,0.2212381,6,5335,Not eroded,0,1,1,0,0,0,0,0,0,0,0
5336,0.2827666,0,5336,ERODED,1,1,1,1,1,1,1,1,1,1,1
5338,0.05625472,5,5338,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5339,0.2820041,4,5339,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5340,0.3149542,0,5340,ERODED,1,1,1,1,1,1,1,1,1,1,1
5341,0.2151446,0,5341,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5342,0.2490843,5,5342,Not eroded,0,1,1,1,1,0,0,0,0,0,1
5343,0.1854151,0,5343,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5344,0.208342,0,5344,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5345,0.2264261,3,5345,Not eroded,0,1,1,0,0,0,1,0,0,1,1
5346,0.1021066,5,5346,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5348,0.159654,4,5348,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5349,0.2223023,6,5349,Not eroded,0,1,1,0,0,0,0,0,0,0,0
5351,0.1319641,3,5351,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5352,0.0639579,5,5352,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5353,0.06406512,3,5353,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5354,0.285239,0,5354,ERODED,1,1,1,1,1,1,1,1,1,1,1
5355,0.1762569,6,5355,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5356,0.111827,3,5356,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5357,0.06165293,6,5357,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5358,0.1997371,4,5358,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5359,0.1032576,6,5359,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5360,0.1482225,3,5360,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5361,0.3080975,0,5361,ERODED,1,1,1,1,1,1,1,1,1,1,1
5362,0.1343691,3,5362,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5363,0.08424605,4,5363,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5364,0.1974784,0,5364,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5365,0.2635441,3,5365,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5366,0.245266,0,5366,Not eroded,0,1,1,1,1,0,1,1,1,1,1
5367,0.3092234,0,5367,ERODED,1,1,1,1,1,1,1,1,1,1,1
5368,0.1336945,0,5368,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5369,0.2741569,0,5369,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5371,0.242342,0,5371,Not eroded,0,1,1,1,1,0,1,1,1,1,1
5372,0.1431321,3,5372,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5374,0.07978428,5,5374,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5375,0.1406197,5,5375,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5376,0.1233766,5,5376,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5377,0.2506211,3,5377,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5378,0.2019209,3,5378,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5379,0.2124833,3,5379,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5380,0.267892,5,5380,Not eroded,0,1,1,1,1,1,0,0,0,0,1
5381,0.2681225,0,5381,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5382,0.09379141,5,5382,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5383,0.3141484,3,5383,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5384,0.1541687,3,5384,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5385,0.2970224,0,5385,ERODED,1,1,1,1,1,1,1,1,1,1,1
5386,0.1374324,6,5386,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5387,0.09135647,0,5387,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5388,0.09854276,4,5388,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5389,0.06554032,4,5389,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5390,0.3017305,0,5390,ERODED,1,1,1,1,1,1,1,1,1,1,1
5391,0.1364189,6,5391,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5392,0.164823,3,5392,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5393,0.2594036,4,5393,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5394,0.1312858,4,5394,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5395,0.3192691,0,5395,ERODED,1,1,1,1,1,1,1,1,1,1,1
5396,0.09560829,2,5396,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5397,0.1435287,0,5397,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5398,0.1190159,3,5398,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5399,0.25348,0,5399,ERODED,1,1,1,1,1,1,1,1,1,1,1
5401,0.2504294,3,5401,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5402,0.1082353,3,5402,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5403,0.1324261,5,5403,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5404,0.1142808,3,5404,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5405,0.2251731,0,5405,Not eroded,0,1,1,0,0,0,1,1,1,1,1
5406,0.1229293,5,5406,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5407,0.0743192,4,5407,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5408,0.05627137,2,5408,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5409,0.1847303,3,5409,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5411,0.1256938,3,5411,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5412,0.2840844,4,5412,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5413,0.1604946,0,5413,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5414,0.1566777,4,5414,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5415,0.1948395,5,5415,Not eroded,0,1,0,0,0,0,0,0,0,0,1
5416,0.1668841,4,5416,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5417,0.2208901,5,5417,Not eroded,0,1,1,0,0,0,0,0,0,0,1
5418,0.05624813,3,5418,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5419,0.2068612,4,5419,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5420,0.163325,4,5420,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5421,0.06750012,5,5421,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5422,0.1504713,6,5422,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5423,0.1328072,8,5423,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5424,0.1737546,4,5424,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5425,0.1437615,5,5425,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5426,0.147608,0,5426,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5427,0.1705225,5,5427,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5428,0.08472415,5,5428,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5429,0.2521247,0,5429,ERODED,1,1,1,1,1,1,1,1,1,1,1
5430,0.2987519,4,5430,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5432,0.2796546,3,5432,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5433,0.2843792,4,5433,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5434,0.29415,0,5434,ERODED,1,1,1,1,1,1,1,1,1,1,1
5435,0.0606711,6,5435,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5436,0.1927955,4,5436,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5437,0.0562829,3,5437,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5438,0.2922836,0,5438,ERODED,1,1,1,1,1,1,1,1,1,1,1
5439,0.1028278,4,5439,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5440,0.07453218,5,5440,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5441,0.221349,3,5441,Not eroded,0,1,1,0,0,0,1,0,0,1,1
5442,0.07991601,6,5442,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5443,0.1856434,0,5443,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5444,0.2279828,0,5444,Not eroded,0,1,1,0,0,0,1,1,1,1,1
5445,0.1642444,4,5445,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5446,0.1407674,5,5446,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5447,0.1292453,5,5447,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5448,0.1705867,3,5448,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5449,0.2199935,3,5449,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5450,0.2151046,2,5450,Not eroded,0,1,0,0,0,0,1,0,1,1,1
5451,0.2581739,7,5451,Not eroded,0,1,1,1,1,1,0,0,0,0,0
5452,0.1760798,2,5452,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5453,0.1696295,7,5453,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5454,0.2876398,5,5454,Not eroded,0,1,1,1,1,1,0,0,0,0,1
5456,0.2051965,0,5456,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5457,0.2050051,0,5457,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5458,0.1794826,0,5458,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5459,0.09260414,5,5459,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5460,0.07278356,4,5460,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5461,0.1792025,5,5461,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5462,0.05705551,3,5462,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5463,0.1400822,3,5463,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5464,0.3298762,0,5464,ERODED,1,1,1,1,1,1,1,1,1,1,1
5465,0.1674612,6,5465,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5466,0.254874,4,5466,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5467,0.13144,3,5467,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5469,0.06983934,5,5469,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5470,0.1385332,3,5470,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5471,0.1575014,4,5471,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5472,0.05747102,3,5472,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5473,0.2318654,3,5473,Not eroded,0,1,1,1,0,0,1,0,0,1,1
5474,0.3024804,0,5474,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5475,0.08065583,4,5475,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5476,0.2050066,4,5476,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5477,0.123778,0,5477,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5478,0.1118144,6,5478,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5479,0.2948128,0,5479,ERODED,1,1,1,1,1,1,1,1,1,1,1
5480,0.1664846,2,5480,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5481,0.05626439,5,5481,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5482,0.2911588,0,5482,ERODED,1,1,1,1,1,1,1,1,1,1,1
5483,0.1751716,5,5483,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5484,0.1039391,5,5484,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5485,0.09650199,5,5485,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5486,0.196105,3,5486,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5487,0.1276857,4,5487,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5488,0.1152193,0,5488,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5489,0.06516332,2,5489,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5490,0.2141104,3,5490,Not eroded,0,1,0,0,0,0,1,0,0,1,1
5491,0.1394041,0,5491,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5492,0.2223013,4,5492,Not eroded,0,1,1,0,0,0,0,0,0,1,1
5493,0.265776,3,5493,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5494,0.3246981,0,5494,ERODED,1,1,1,1,1,1,1,1,1,1,1
5495,0.2831344,0,5495,ERODED,1,1,1,1,1,1,1,1,1,1,1
5496,0.07112431,5,5496,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5497,0.1784476,0,5497,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5498,0.05625352,5,5498,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5499,0.1239861,5,5499,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5500,0.1041502,4,5500,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5501,0.3320939,0,5501,ERODED,1,1,1,1,1,1,1,1,1,1,1
5502,0.2175701,2,5502,Not eroded,0,1,0,0,0,0,1,0,1,1,1
5503,0.05621871,5,5503,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5504,0.1266458,4,5504,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5505,0.280231,0,5505,ERODED,1,1,1,1,1,1,1,1,1,1,1
5506,0.09723191,6,5506,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5507,0.2199685,4,5507,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5509,0.2367021,0,5509,Not eroded,0,1,1,1,0,0,1,1,1,1,1
5510,0.2787931,5,5510,Not eroded,0,1,1,1,1,1,0,0,0,0,1
5511,0.1851071,5,5511,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5512,0.2812019,0,5512,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5513,0.2159062,0,5513,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5514,0.1115779,4,5514,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5515,0.2364754,3,5515,Not eroded,0,1,1,1,0,0,1,0,0,1,1
5517,0.0950871,5,5517,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5518,0.2735383,0,5518,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5519,0.2761541,0,5519,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5520,0.06416141,4,5520,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5522,0.2884026,3,5522,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5523,0.2274242,0,5523,Not eroded,0,1,1,0,0,0,1,1,1,1,1
5524,0.2972049,3,5524,ERODED,1,1,1,1,1,1,1,0,0,1,1
5525,0.06488162,4,5525,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5526,0.3153712,0,5526,ERODED,1,1,1,1,1,1,1,1,1,1,1
5527,0.07899196,3,5527,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5528,0.0817814,5,5528,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5529,0.1369464,2,5529,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5530,0.1682628,6,5530,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5531,0.1338756,5,5531,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5532,0.1822859,0,5532,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5533,0.05626586,3,5533,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5534,0.2877873,0,5534,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5535,0.2127658,0,5535,Not eroded,0,1,0,0,0,0,1,1,1,1,1
5537,0.2299408,3,5537,Not eroded,0,1,1,0,0,0,1,0,0,1,1
5539,0.05627262,2,5539,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5540,0.1018246,4,5540,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5541,0.1755013,4,5541,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5542,0.2933537,0,5542,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5543,0.1996881,5,5543,Not eroded,0,1,0,0,0,0,0,0,0,0,1
5544,0.05627025,3,5544,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5545,0.2108674,5,5545,Not eroded,0,1,0,0,0,0,0,0,0,0,1
5547,0.05661001,0,5547,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5548,0.1909281,4,5548,Not eroded,0,1,0,0,0,0,0,0,0,1,1
5549,0.1335828,5,5549,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5550,0.1690031,4,5550,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5551,0.1092112,3,5551,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5552,0.2693535,0,5552,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5553,0.157613,4,5553,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5554,0.2876859,4,5554,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5555,0.1489105,6,5555,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5556,0.232455,5,5556,Not eroded,0,1,1,1,0,0,0,0,0,0,1
5557,0.3225259,0,5557,ERODED,1,1,1,1,1,1,1,1,1,1,1
5558,0.2485003,4,5558,Not eroded,0,1,1,1,1,0,0,0,0,1,1
5559,0.2796469,4,5559,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5560,0.2658955,0,5560,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5561,0.3058592,0,5561,ERODED,1,1,1,1,1,1,1,1,1,1,1
5562,0.3120617,0,5562,ERODED,1,1,1,1,1,1,1,1,1,1,1
5563,0.2493919,0,5563,Not eroded,0,1,1,1,1,0,1,1,1,1,1
5564,0.2534735,0,5564,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5565,0.1559093,3,5565,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5566,0.1289457,4,5566,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5567,0.1865175,0,5567,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5568,0.2532227,4,5568,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5569,0.2791665,0,5569,ERODED,1,1,1,1,1,1,1,1,1,1,1
5570,0.1977677,5,5570,Not eroded,0,1,0,0,0,0,0,0,0,0,1
5571,0.1129382,4,5571,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5574,0.253343,4,5574,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5575,0.06402075,4,5575,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5576,0.2329414,0,5576,Not eroded,0,1,1,1,0,0,1,1,1,1,1
5577,0.2233741,7,5577,Not eroded,0,1,1,0,0,0,0,0,0,0,0
5578,0.2690139,3,5578,Not eroded,0,1,1,1,1,1,1,0,0,1,1
5579,0.08735219,0,5579,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5580,0.1274147,5,5580,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5581,0.06081485,0,5581,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5582,0.1451077,3,5582,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5583,0.2212011,4,5583,Not eroded,0,1,1,0,0,0,0,0,0,1,1
5584,0.1635829,5,5584,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5586,0.1499534,4,5586,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5587,0.2303774,6,5587,Not eroded,0,1,1,1,0,0,0,0,0,0,0
5588,0.1616508,4,5588,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5589,0.1735825,4,5589,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5590,0.139895,4,5590,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5591,0.06520967,6,5591,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5592,0.06480872,0,5592,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5593,0.1600992,4,5593,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5594,0.1582745,5,5594,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5595,0.1252752,2,5595,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5596,0.2830619,2,5596,Not eroded,0,1,1,1,1,1,1,0,1,1,1
5597,0.280658,0,5597,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5598,0.06087292,5,5598,Not eroded,0,0,0,0,0,0,0,0,0,0,1
5599,0.24944,4,5599,Not eroded,0,1,1,1,1,0,0,0,0,1,1
5601,0.05625169,2,5601,Not eroded,0,0,0,0,0,0,1,0,1,1,1
5602,0.1362574,7,5602,Not eroded,0,0,0,0,0,0,0,0,0,0,0
5603,0.2954916,2,5603,Not eroded,0,1,1,1,1,1,1,0,1,1,1
5604,0.1841455,3,5604,Not eroded,0,0,0,0,0,0,1,0,0,1,1
5605,0.1380908,0,5605,Not eroded,0,0,0,0,0,0,1,1,1,1,1
5606,0.1832378,4,5606,Not eroded,0,0,0,0,0,0,0,0,0,1,1
5607,0.08562886,5,5607,Not eroded,0,0,0,0,0,0,0,0,0,0,1
