Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity
8678,2.62E-01,2.72E-01,2.42E-01,0,8678,Not eroded,0,1,1,1,1,0,1,1,1,1,1
8680,2.72E-01,3.13E-01,2.81E-01,0,8680,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8682,3.15E-01,1.12E-01,2.86E-01,0,8682,ERODED,1,1,1,1,1,1,1,1,1,1,1
8685,3.24E-01,1.96E-01,3.33E-01,0,8685,ERODED,1,1,1,1,1,1,1,1,1,1,1
8686,3.24E-01,1.74E-01,2.67E-01,0,8686,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8696,9.86E-02,3.22E-01,3.13E-01,0,8696,ERODED,1,1,1,1,1,1,1,1,1,1,1
8699,2.88E-01,3.19E-01,2.87E-01,0,8699,ERODED,1,1,1,1,1,1,1,1,1,1,1
8700,3.24E-01,1.85E-01,3.01E-01,0,8700,ERODED,1,1,1,1,1,1,1,1,1,1,1
8701,2.26E-01,2.53E-01,3.00E-01,0,8701,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8703,2.67E-01,1.02E-01,2.77E-01,4,8703,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8704,1.16E-01,2.36E-01,2.86E-01,0,8704,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8711,1.22E-01,3.01E-01,3.07E-01,0,8711,ERODED,1,1,1,1,1,1,1,1,1,1,1
8712,3.15E-01,1.99E-01,3.03E-01,0,8712,ERODED,1,1,1,1,1,1,1,1,1,1,1
8714,1.19E-01,2.89E-01,2.94E-01,3,8714,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8719,3.24E-01,9.48E-02,2.85E-01,0,8719,ERODED,1,1,1,1,1,1,1,1,1,1,1
8729,1.87E-01,2.99E-01,2.73E-01,2,8729,Not eroded,0,1,1,1,1,1,1,0,1,1,1
8743,2.26E-01,2.15E-01,2.99E-01,4,8743,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8744,2.23E-01,2.56E-01,2.65E-01,0,8744,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8745,1.45E-01,3.03E-01,2.50E-01,4,8745,Not eroded,0,1,1,1,1,0,0,0,0,1,1
8753,1.37E-01,6.57E-02,2.80E-01,4,8753,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8755,1.48E-01,5.64E-02,2.51E-01,4,8755,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8766,3.03E-01,1.64E-01,2.57E-01,0,8766,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8767,7.55E-02,3.24E-01,2.92E-01,0,8767,ERODED,1,1,1,1,1,1,1,1,1,1,1
8774,1.83E-01,2.87E-01,2.90E-01,2,8774,Not eroded,0,1,1,1,1,1,1,0,1,1,1
8786,2.48E-01,3.14E-01,2.85E-01,0,8786,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8790,9.37E-02,3.01E-01,2.62E-01,0,8790,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8792,1.29E-01,2.12E-01,2.62E-01,4,8792,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8795,1.74E-01,3.02E-01,2.72E-01,0,8795,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8796,2.87E-01,9.55E-02,3.11E-01,0,8796,ERODED,1,1,1,1,1,1,1,1,1,1,1
8799,1.84E-01,5.65E-02,2.54E-01,3,8799,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8803,1.08E-01,2.04E-01,2.87E-01,4,8803,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8807,2.41E-01,6.96E-02,3.06E-01,0,8807,ERODED,1,1,1,1,1,1,1,1,1,1,1
8811,2.89E-01,2.07E-01,2.79E-01,0,8811,ERODED,1,1,1,1,1,1,1,1,1,1,1
8817,1.79E-01,2.82E-01,2.69E-01,3,8817,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8818,8.55E-02,2.93E-01,2.48E-01,0,8818,Not eroded,0,1,1,1,1,0,1,1,1,1,1
8819,2.60E-01,3.14E-01,2.65E-01,0,8819,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8831,8.27E-02,1.52E-01,2.84E-01,2,8831,Not eroded,0,1,1,1,1,1,1,0,1,1,1
8832,3.17E-01,2.79E-01,2.83E-01,0,8832,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8835,2.06E-01,1.84E-01,2.66E-01,0,8835,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8841,9.30E-02,3.14E-01,3.06E-01,0,8841,ERODED,1,1,1,1,1,1,1,1,1,1,1
8842,1.73E-01,1.27E-01,2.86E-01,0,8842,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8846,7.53E-02,2.54E-01,2.91E-01,4,8846,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8848,5.63E-02,9.96E-02,2.79E-01,0,8848,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8850,1.46E-01,6.52E-02,3.07E-01,0,8850,ERODED,1,1,1,1,1,1,1,1,1,1,1
8852,1.16E-01,6.60E-02,2.93E-01,4,8852,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8864,2.26E-01,7.06E-02,2.49E-01,5,8864,Not eroded,0,1,1,1,1,0,0,0,0,0,1
8866,7.73E-02,7.24E-02,2.88E-01,5,8866,Not eroded,0,1,1,1,1,1,0,0,0,0,1
8870,2.90E-01,1.71E-01,2.90E-01,0,8870,ERODED,1,1,1,1,1,1,1,1,1,1,1
8871,1.55E-01,3.09E-01,3.14E-01,0,8871,ERODED,1,1,1,1,1,1,1,1,1,1,1
8877,2.50E-01,1.71E-01,2.82E-01,0,8877,ERODED,1,1,1,1,1,1,1,1,1,1,1
8879,2.15E-01,3.24E-01,3.08E-01,2,8879,ERODED,1,1,1,1,1,1,1,0,1,1,1
8881,1.17E-01,3.23E-01,3.07E-01,0,8881,ERODED,1,1,1,1,1,1,1,1,1,1,1
8882,7.91E-02,1.51E-01,2.53E-01,5,8882,Not eroded,0,1,1,1,1,1,0,0,0,0,1
8887,2.82E-01,1.55E-01,3.05E-01,0,8887,ERODED,1,1,1,1,1,1,1,1,1,1,1
8894,2.20E-01,6.34E-02,2.52E-01,3,8894,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8895,3.24E-01,1.94E-01,2.41E-01,3,8895,Not eroded,0,1,1,1,1,0,1,0,0,1,1
8897,2.11E-01,1.72E-01,3.18E-01,0,8897,ERODED,1,1,1,1,1,1,1,1,1,1,1
8898,9.65E-02,1.62E-01,2.66E-01,4,8898,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8901,1.87E-01,8.43E-02,2.89E-01,4,8901,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8913,2.61E-01,5.64E-02,2.53E-01,5,8913,Not eroded,0,1,1,1,1,1,0,0,0,0,1
8917,1.67E-01,2.20E-01,2.75E-01,4,8917,Not eroded,0,1,1,1,1,1,0,0,0,1,1
8919,1.74E-01,2.89E-01,2.92E-01,0,8919,ERODED,1,1,1,1,1,1,1,1,1,1,1
8921,1.24E-01,6.51E-02,2.76E-01,0,8921,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8924,3.20E-01,1.55E-01,2.94E-01,0,8924,ERODED,1,1,1,1,1,1,1,1,1,1,1
8934,2.08E-01,1.66E-01,2.43E-01,5,8934,Not eroded,0,1,1,1,1,0,0,0,0,0,1
8942,2.39E-01,8.38E-02,3.26E-01,0,8942,ERODED,1,1,1,1,1,1,1,1,1,1,1
8945,1.40E-01,2.57E-01,3.02E-01,0,8945,ERODED,1,1,1,1,1,1,1,1,1,1,1
8946,2.87E-01,2.85E-01,2.93E-01,3,8946,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8949,1.81E-01,2.76E-01,2.77E-01,5,8949,Not eroded,0,1,1,1,1,1,0,0,0,0,1
8951,7.75E-02,8.54E-02,2.88E-01,0,8951,Not eroded,0,1,1,1,1,1,1,1,1,1,1
8952,1.87E-01,3.08E-01,2.78E-01,6,8952,Not eroded,0,1,1,1,1,1,0,0,0,0,0
8954,3.24E-01,2.16E-01,2.61E-01,3,8954,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8955,1.25E-01,1.15E-01,2.79E-01,3,8955,Not eroded,0,1,1,1,1,1,1,0,0,1,1
8956,6.77E-02,1.18E-01,3.28E-01,0,8956,ERODED,1,1,1,1,1,1,1,1,1,1,1
8968,5.62E-02,2.90E-01,2.47E-01,0,8968,Not eroded,0,1,1,1,1,0,1,1,1,1,1
8969,2.51E-01,8.57E-02,2.50E-01,3,8969,Not eroded,0,1,1,1,1,0,1,0,0,1,1
8974,2.98E-01,3.24E-01,3.25E-01,0,8974,ERODED,1,1,1,1,1,1,1,1,1,1,1
8977,1.66E-01,2.86E-01,2.42E-01,4,8977,Not eroded,0,1,1,1,1,0,0,0,0,1,1
8983,2.68E-01,1.93E-01,3.20E-01,0,8983,ERODED,1,1,1,1,1,1,1,1,1,1,1
8985,2.41E-01,3.15E-01,2.45E-01,0,8985,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9003,9.27E-02,2.93E-01,2.57E-01,0,9003,ERODED,1,1,1,1,1,1,1,1,1,1,1
9012,1.18E-01,2.22E-01,2.84E-01,5,9012,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9017,1.46E-01,1.68E-01,2.44E-01,0,9017,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9020,1.96E-01,1.65E-01,2.47E-01,3,9020,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9024,2.11E-01,1.47E-01,2.67E-01,5,9024,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9025,1.47E-01,2.64E-01,3.02E-01,0,9025,ERODED,1,1,1,1,1,1,1,1,1,1,1
9029,3.12E-01,2.11E-01,3.12E-01,0,9029,ERODED,1,1,1,1,1,1,1,1,1,1,1
9030,1.06E-01,5.64E-02,2.95E-01,3,9030,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9039,1.81E-01,1.67E-01,2.77E-01,4,9039,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9041,1.79E-01,2.17E-01,2.61E-01,0,9041,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9045,2.61E-01,1.24E-01,3.01E-01,0,9045,ERODED,1,1,1,1,1,1,1,1,1,1,1
9046,3.05E-01,1.33E-01,2.43E-01,0,9046,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9053,1.07E-01,2.65E-01,3.02E-01,4,9053,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9056,1.91E-01,6.26E-02,2.56E-01,5,9056,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9059,9.21E-02,2.71E-01,2.97E-01,2,9059,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9066,3.14E-01,5.65E-02,3.25E-01,0,9066,ERODED,1,1,1,1,1,1,1,1,1,1,1
9069,1.68E-01,5.70E-02,3.14E-01,0,9069,ERODED,1,1,1,1,1,1,1,1,1,1,1
9080,3.24E-01,2.84E-01,2.77E-01,0,9080,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9081,1.25E-01,1.42E-01,2.70E-01,4,9081,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9085,1.38E-01,1.46E-01,3.07E-01,2,9085,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9086,2.43E-01,6.87E-02,2.88E-01,0,9086,ERODED,1,1,1,1,1,1,1,1,1,1,1
9088,1.83E-01,9.89E-02,2.53E-01,0,9088,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9100,2.03E-01,2.17E-01,2.61E-01,4,9100,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9107,1.30E-01,1.96E-01,2.53E-01,5,9107,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9108,2.28E-01,1.71E-01,2.69E-01,3,9108,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9110,2.34E-01,5.65E-02,2.43E-01,3,9110,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9115,1.20E-01,3.24E-01,3.17E-01,0,9115,ERODED,1,1,1,1,1,1,1,1,1,1,1
9116,1.82E-01,3.15E-01,2.56E-01,4,9116,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9117,2.43E-01,7.84E-02,2.54E-01,4,9117,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9121,2.24E-01,2.51E-01,2.84E-01,0,9121,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9125,3.06E-01,9.37E-02,2.75E-01,0,9125,ERODED,1,1,1,1,1,1,1,1,1,1,1
9128,1.11E-01,1.47E-01,3.23E-01,0,9128,ERODED,1,1,1,1,1,1,1,1,1,1,1
9131,3.24E-01,5.65E-02,2.44E-01,0,9131,ERODED,1,1,1,1,1,0,1,1,1,1,1
9142,3.24E-01,1.40E-01,2.88E-01,0,9142,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9157,3.16E-01,1.70E-01,2.43E-01,6,9157,Not eroded,0,1,1,1,1,0,0,0,0,0,0
9161,2.68E-01,1.41E-01,2.96E-01,0,9161,ERODED,1,1,1,1,1,1,1,1,1,1,1
9162,2.25E-01,1.32E-01,2.96E-01,5,9162,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9163,2.58E-01,8.88E-02,2.95E-01,3,9163,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9164,8.35E-02,5.64E-02,2.49E-01,4,9164,Not eroded,0,1,1,1,1,0,0,0,0,1,1
9165,2.19E-01,1.01E-01,2.95E-01,4,9165,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9171,3.24E-01,1.38E-01,2.48E-01,3,9171,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9172,3.02E-01,6.52E-02,2.48E-01,0,9172,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9181,2.73E-01,1.04E-01,2.69E-01,4,9181,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9182,1.66E-01,2.61E-01,2.50E-01,4,9182,Not eroded,0,1,1,1,1,0,0,0,0,1,1
9185,3.18E-01,2.24E-01,2.49E-01,5,9185,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9188,6.30E-02,8.96E-02,2.63E-01,5,9188,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9189,1.30E-01,1.77E-01,2.92E-01,0,9189,ERODED,1,1,1,1,1,1,1,1,1,1,1
9191,2.09E-01,1.89E-01,2.75E-01,5,9191,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9195,6.49E-02,8.43E-02,2.78E-01,4,9195,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9196,1.43E-01,6.42E-02,2.48E-01,5,9196,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9201,3.10E-01,2.52E-01,2.87E-01,4,9201,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9202,1.27E-01,2.57E-01,3.25E-01,0,9202,ERODED,1,1,1,1,1,1,1,1,1,1,1
9207,1.79E-01,1.03E-01,2.42E-01,0,9207,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9208,2.01E-01,9.83E-02,2.87E-01,3,9208,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9211,2.41E-01,1.02E-01,2.48E-01,5,9211,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9213,8.29E-02,2.50E-01,2.78E-01,7,9213,Not eroded,0,1,1,1,1,1,0,0,0,0,0
9214,1.44E-01,3.09E-01,2.43E-01,5,9214,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9215,2.21E-01,2.96E-01,2.53E-01,0,9215,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9217,2.20E-01,2.49E-01,2.58E-01,0,9217,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9231,8.37E-02,3.18E-01,2.91E-01,0,9231,ERODED,1,1,1,1,1,1,1,1,1,1,1
9235,2.05E-01,2.02E-01,3.01E-01,4,9235,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9238,7.28E-02,6.50E-02,2.93E-01,6,9238,Not eroded,0,1,1,1,1,1,0,0,0,0,0
9245,1.39E-01,2.80E-01,2.74E-01,0,9245,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9248,1.75E-01,1.65E-01,3.08E-01,0,9248,ERODED,1,1,1,1,1,1,1,1,1,1,1
9255,1.42E-01,7.74E-02,2.85E-01,3,9255,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9263,5.67E-02,2.24E-01,3.25E-01,0,9263,ERODED,1,1,1,1,1,1,1,1,1,1,1
9270,1.77E-01,3.24E-01,2.59E-01,3,9270,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9275,1.73E-01,1.18E-01,2.48E-01,7,9275,Not eroded,0,1,1,1,1,0,0,0,0,0,0
9279,2.38E-01,5.65E-02,2.87E-01,0,9279,ERODED,1,1,1,1,1,1,1,1,1,1,1
9283,1.70E-01,1.26E-01,2.69E-01,5,9283,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9284,8.24E-02,3.08E-01,2.93E-01,0,9284,ERODED,1,1,1,1,1,1,1,1,1,1,1
9285,1.41E-01,1.53E-01,3.00E-01,5,9285,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9288,5.77E-02,5.82E-02,3.08E-01,0,9288,ERODED,1,1,1,1,1,1,1,1,1,1,1
9289,5.59E-02,5.61E-02,2.41E-01,1,9289,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9290,3.07E-01,1.81E-01,2.52E-01,0,9290,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9294,1.52E-01,2.95E-01,2.51E-01,4,9294,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9295,6.52E-02,8.52E-02,2.97E-01,4,9295,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9302,9.17E-02,1.86E-01,2.87E-01,4,9302,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9303,1.55E-01,1.64E-01,2.65E-01,5,9303,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9305,1.79E-01,2.32E-01,2.87E-01,5,9305,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9309,3.14E-01,2.19E-01,3.04E-01,0,9309,ERODED,1,1,1,1,1,1,1,1,1,1,1
9310,2.57E-01,2.39E-01,2.59E-01,0,9310,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9313,2.12E-01,2.41E-01,3.01E-01,0,9313,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9314,3.08E-01,2.74E-01,2.85E-01,0,9314,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9316,2.83E-01,1.11E-01,2.50E-01,5,9316,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9322,1.06E-01,1.92E-01,2.61E-01,4,9322,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9329,2.99E-01,6.30E-02,3.08E-01,0,9329,ERODED,1,1,1,1,1,1,1,1,1,1,1
9342,7.28E-02,1.31E-01,2.69E-01,0,9342,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9344,1.20E-01,1.08E-01,3.19E-01,0,9344,ERODED,1,1,1,1,1,1,1,1,1,1,1
9345,1.77E-01,1.91E-01,3.27E-01,0,9345,ERODED,1,1,1,1,1,1,1,1,1,1,1
9348,2.10E-01,1.80E-01,2.80E-01,5,9348,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9349,1.12E-01,2.63E-01,2.54E-01,0,9349,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9351,3.15E-01,1.11E-01,3.06E-01,0,9351,ERODED,1,1,1,1,1,1,1,1,1,1,1
9352,2.36E-01,2.57E-01,3.24E-01,0,9352,ERODED,1,1,1,1,1,1,1,1,1,1,1
9357,1.21E-01,2.49E-01,2.68E-01,0,9357,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9365,2.50E-01,1.65E-01,3.09E-01,0,9365,ERODED,1,1,1,1,1,1,1,1,1,1,1
9368,3.11E-01,1.79E-01,3.10E-01,0,9368,ERODED,1,1,1,1,1,1,1,1,1,1,1
9369,2.68E-01,5.64E-02,2.81E-01,3,9369,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9370,2.46E-01,7.49E-02,2.96E-01,2,9370,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9381,9.24E-02,1.46E-01,2.82E-01,5,9381,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9384,1.67E-01,2.66E-01,2.60E-01,4,9384,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9388,2.27E-01,2.45E-01,2.92E-01,0,9388,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9396,1.50E-01,9.82E-02,2.46E-01,3,9396,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9398,1.99E-01,2.51E-01,2.48E-01,0,9398,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9401,2.78E-01,1.02E-01,2.49E-01,5,9401,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9405,2.13E-01,9.43E-02,2.85E-01,2,9405,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9410,2.17E-01,1.86E-01,2.87E-01,4,9410,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9420,6.50E-02,2.53E-01,2.91E-01,0,9420,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9421,7.23E-02,1.93E-01,2.88E-01,2,9421,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9429,2.56E-01,2.03E-01,2.47E-01,0,9429,Not eroded,0,1,1,1,1,0,1,1,1,1,1
9432,6.33E-02,2.00E-01,2.93E-01,0,9432,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9440,1.86E-01,1.59E-01,2.54E-01,5,9440,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9450,3.06E-01,3.23E-01,2.83E-01,0,9450,ERODED,1,1,1,1,1,1,1,1,1,1,1
9451,3.15E-01,1.68E-01,2.70E-01,0,9451,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9453,1.46E-01,2.67E-01,3.25E-01,0,9453,ERODED,1,1,1,1,1,1,1,1,1,1,1
9458,2.33E-01,2.51E-01,2.58E-01,2,9458,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9469,2.09E-01,2.74E-01,2.61E-01,3,9469,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9474,1.13E-01,2.09E-01,2.69E-01,3,9474,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9478,2.12E-01,2.11E-01,3.06E-01,0,9478,ERODED,1,1,1,1,1,1,1,1,1,1,1
9483,2.39E-01,3.19E-01,2.54E-01,0,9483,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9487,1.78E-01,2.50E-01,2.53E-01,0,9487,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9491,5.61E-02,2.56E-01,2.65E-01,2,9491,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9494,2.90E-01,3.03E-01,2.89E-01,0,9494,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9499,2.59E-01,3.15E-01,2.85E-01,0,9499,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9500,2.08E-01,2.60E-01,2.85E-01,0,9500,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9501,2.56E-01,2.64E-01,3.26E-01,0,9501,ERODED,1,1,1,1,1,1,1,1,1,1,1
9502,1.57E-01,8.92E-02,2.77E-01,3,9502,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9505,8.85E-02,1.61E-01,2.42E-01,3,9505,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9508,1.79E-01,8.00E-02,2.72E-01,4,9508,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9509,3.24E-01,8.79E-02,2.71E-01,0,9509,ERODED,1,1,1,1,1,1,1,1,1,1,1
9513,7.22E-02,1.57E-01,2.79E-01,5,9513,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9518,2.28E-01,1.77E-01,2.46E-01,4,9518,Not eroded,0,1,1,1,1,0,0,0,0,1,1
9519,9.76E-02,2.52E-01,2.93E-01,5,9519,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9523,2.01E-01,2.14E-01,2.74E-01,3,9523,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9530,2.76E-01,1.14E-01,2.64E-01,0,9530,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9531,2.39E-01,2.88E-01,3.00E-01,0,9531,ERODED,1,1,1,1,1,1,1,1,1,1,1
9532,2.20E-01,1.71E-01,3.01E-01,0,9532,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9540,2.46E-01,1.28E-01,2.86E-01,0,9540,ERODED,1,1,1,1,1,1,1,1,1,1,1
9546,1.68E-01,2.47E-01,2.53E-01,4,9546,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9552,1.81E-01,1.65E-01,3.16E-01,0,9552,ERODED,1,1,1,1,1,1,1,1,1,1,1
9553,2.39E-01,1.20E-01,2.92E-01,4,9553,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9561,2.30E-01,2.91E-01,2.91E-01,4,9561,ERODED,1,1,1,1,1,1,0,0,0,1,1
9566,6.54E-02,3.04E-01,3.15E-01,0,9566,ERODED,1,1,1,1,1,1,1,1,1,1,1
9567,2.43E-01,2.85E-01,3.11E-01,0,9567,ERODED,1,1,1,1,1,1,1,1,1,1,1
9577,2.80E-01,1.30E-01,2.58E-01,5,9577,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9578,1.37E-01,1.54E-01,3.16E-01,0,9578,ERODED,1,1,1,1,1,1,1,1,1,1,1
9579,2.04E-01,2.69E-01,2.89E-01,0,9579,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9580,5.63E-02,3.24E-01,2.86E-01,0,9580,ERODED,1,1,1,1,1,1,1,1,1,1,1
9584,2.53E-01,2.92E-01,2.52E-01,0,9584,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9585,2.70E-01,9.67E-02,2.85E-01,4,9585,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9590,9.25E-02,9.60E-02,2.80E-01,0,9590,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9597,1.39E-01,3.16E-01,3.04E-01,0,9597,ERODED,1,1,1,1,1,1,1,1,1,1,1
9600,5.64E-02,3.22E-01,2.97E-01,0,9600,ERODED,1,1,1,1,1,1,1,1,1,1,1
9604,2.46E-01,2.44E-01,2.59E-01,0,9604,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9606,3.14E-01,9.34E-02,2.83E-01,0,9606,ERODED,1,1,1,1,1,1,1,1,1,1,1
9608,2.93E-01,1.56E-01,2.83E-01,0,9608,ERODED,1,1,1,1,1,1,1,1,1,1,1
9623,2.95E-01,1.43E-01,2.49E-01,3,9623,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9626,1.99E-01,5.65E-02,2.57E-01,3,9626,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9632,1.61E-01,2.85E-01,2.93E-01,2,9632,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9633,7.95E-02,5.65E-02,2.64E-01,3,9633,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9635,2.91E-01,1.15E-01,2.41E-01,5,9635,Not eroded,0,1,1,1,1,0,0,0,0,0,1
9637,1.13E-01,2.41E-01,2.77E-01,0,9637,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9639,5.63E-02,2.86E-01,3.02E-01,0,9639,ERODED,1,1,1,1,1,1,1,1,1,1,1
9642,3.24E-01,1.77E-01,2.44E-01,3,9642,Not eroded,0,1,1,1,1,0,1,0,0,1,1
