Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,,4Connectivity,5Connectivity,2Connectivity,1Connectivity,0Connectivity
7909,2.79E-01,2.21E-01,3.08E-01,4,7909,Not eroded,0,0,1,1,1,1,1,2.90E-05,4.18E-05,2.75E-05,5.79E-05,1.45E-05,0,1.04E-01,1,1,0,0,0
7916,1.08E-01,2.89E-01,3.09E-01,0,7916,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7918,2.39E-01,7.16E-02,2.68E-01,0,7918,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7929,8.47E-02,3.17E-01,2.45E-01,6,7929,Not eroded,0,0,1,1,1,1,0,-5.46E-08,3.74E-07,4.51E-07,5.88E-07,9.81E-08,0,1.05E-03,0,0,0,0,0
7941,2.28E-01,1.73E-01,2.96E-01,5,7941,Not eroded,0,0,1,1,1,1,1,2.70E-06,1.15E-06,-7.33E-07,3.03E-06,6.05E-07,0,5.42E-03,0,1,0,0,0
7948,3.15E-01,1.52E-01,2.50E-01,0,7948,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7953,1.32E-01,3.25E-01,2.97E-01,0,7953,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7958,1.73E-01,1.95E-01,2.93E-01,0,7958,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7961,8.24E-02,1.52E-01,2.51E-01,0,7961,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7965,9.57E-02,1.78E-01,2.59E-01,0,7965,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7970,2.90E-01,2.80E-01,2.72E-01,0,7970,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7971,2.90E-01,2.77E-01,2.63E-01,0,7971,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7973,2.37E-01,5.61E-02,2.57E-01,3,7973,Not eroded,0,0,1,1,1,1,1,-4.15E-07,-9.15E-07,4.56E-07,1.10E-06,3.68E-07,1,1.97E-03,1,1,0,0,0
7974,1.63E-01,2.70E-01,2.75E-01,5,7974,Not eroded,0,0,1,1,1,1,1,1.24E-07,3.77E-07,-1.69E-08,3.97E-07,7.94E-08,0,7.10E-04,0,1,0,0,0
7979,1.38E-01,7.56E-02,2.96E-01,0,7979,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7986,1.75E-01,3.18E-01,2.72E-01,6,7986,Not eroded,0,0,1,1,1,1,1,1.70E-07,4.51E-07,-3.85E-07,6.17E-07,1.03E-07,0,1.10E-03,0,0,0,0,0
7988,8.46E-02,1.70E-01,3.30E-01,0,7988,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
7997,8.57E-02,5.61E-02,2.57E-01,4,7997,Not eroded,0,0,1,1,1,1,1,-4.39E-08,2.71E-07,1.60E-08,2.75E-07,6.87E-08,0,4.92E-04,1,1,0,0,0
7998,1.27E-01,8.24E-02,2.44E-01,4,7998,Not eroded,0,0,1,1,1,1,0,3.19E-07,4.43E-07,-2.81E-07,6.14E-07,1.54E-07,0,1.10E-03,1,1,0,0,0
8000,9.12E-02,5.61E-02,2.84E-01,5,8000,Not eroded,0,0,1,1,1,1,1,2.26E-07,-8.84E-07,1.57E-08,9.12E-07,1.82E-07,0,1.63E-03,0,1,0,0,0
8009,1.89E-01,2.14E-01,3.24E-01,0,8009,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8014,7.62E-02,2.55E-01,2.82E-01,0,8014,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8017,3.10E-01,6.58E-02,2.78E-01,0,8017,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8018,2.60E-01,2.04E-01,2.58E-01,0,8018,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8024,2.62E-01,2.15E-01,3.17E-01,3,8024,ERODED,1,1,1,1,1,1,1,3.34E-05,4.09E-05,4.07E-06,5.30E-05,1.77E-05,1,9.48E-02,1,1,0,0,0
8030,2.57E-01,1.49E-01,3.17E-01,3,8030,Not eroded,0,0,1,1,1,1,1,1.95E-06,1.72E-06,-2.23E-06,3.42E-06,1.14E-06,1,6.12E-03,1,1,0,0,0
8033,2.73E-01,2.41E-01,2.91E-01,2,8033,Not eroded,0,0,1,1,1,1,1,1.95E-06,2.13E-05,3.67E-06,2.17E-05,1.09E-05,1,3.88E-02,1,1,1,0,0
8040,2.61E-01,2.49E-01,2.47E-01,3,8040,Not eroded,0,0,1,1,1,1,0,-5.73E-07,-1.69E-06,-2.90E-06,3.40E-06,1.13E-06,1,6.08E-03,1,1,0,0,0
8044,1.01E-01,3.25E-01,2.63E-01,0,8044,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8052,9.52E-02,8.26E-02,2.93E-01,3,8052,Not eroded,0,0,1,1,1,1,1,4.05E-07,5.90E-07,-4.66E-08,7.17E-07,2.39E-07,1,1.28E-03,1,1,0,0,0
8053,1.93E-01,8.76E-02,2.62E-01,4,8053,Not eroded,0,0,1,1,1,1,1,-1.68E-07,4.74E-07,1.13E-06,1.23E-06,3.08E-07,0,2.20E-03,1,1,0,0,0
8059,1.18E-01,5.61E-02,2.41E-01,3,8059,Not eroded,0,0,1,1,1,1,0,2.36E-07,-8.39E-07,1.43E-07,8.83E-07,2.94E-07,1,1.58E-03,1,1,0,0,0
8065,2.82E-01,1.47E-01,2.58E-01,0,8065,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8077,2.38E-01,2.58E-01,2.72E-01,5,8077,Not eroded,0,0,1,1,1,1,1,-3.10E-06,-2.58E-06,-7.24E-07,4.10E-06,8.20E-07,0,7.33E-03,0,1,0,0,0
8078,1.98E-01,9.66E-02,2.62E-01,4,8078,Not eroded,0,0,1,1,1,1,1,4.03E-07,1.80E-06,-3.66E-07,1.88E-06,4.69E-07,0,3.36E-03,1,1,0,0,0
8080,6.36E-02,2.64E-01,3.13E-01,0,8080,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8091,1.48E-01,1.77E-01,3.25E-01,0,8091,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8092,1.40E-01,3.04E-01,2.97E-01,4,8092,Not eroded,0,0,1,1,1,1,1,-7.14E-08,3.42E-07,-3.10E-07,4.67E-07,1.17E-07,0,8.35E-04,1,1,0,0,0
8100,1.30E-01,2.65E-01,2.91E-01,4,8100,Not eroded,0,0,1,1,1,1,1,7.53E-08,-9.00E-08,-5.45E-08,1.29E-07,3.23E-08,0,2.31E-04,1,1,0,0,0
8102,7.10E-02,9.46E-02,2.65E-01,5,8102,Not eroded,0,0,1,1,1,1,1,-1.26E-07,2.76E-07,4.65E-08,3.07E-07,6.13E-08,0,5.49E-04,0,1,0,0,0
8110,2.09E-01,2.42E-01,2.87E-01,5,8110,Not eroded,0,0,1,1,1,1,1,7.27E-06,6.13E-07,-2.06E-06,7.58E-06,1.52E-06,0,1.36E-02,0,1,0,0,0
8112,1.77E-01,8.75E-02,2.78E-01,0,8112,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8115,1.21E-01,2.04E-01,2.53E-01,4,8115,Not eroded,0,0,1,1,1,1,1,3.32E-07,2.37E-07,-7.90E-08,4.16E-07,1.04E-07,0,7.44E-04,1,1,0,0,0
8117,2.33E-01,9.61E-02,3.22E-01,0,8117,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8119,9.76E-02,3.15E-01,2.76E-01,0,8119,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8120,1.60E-01,2.63E-01,2.82E-01,4,8120,Not eroded,0,0,1,1,1,1,1,7.32E-07,1.19E-06,2.81E-07,1.43E-06,3.57E-07,0,2.56E-03,1,1,0,0,0
8121,1.14E-01,2.60E-01,2.71E-01,4,8121,Not eroded,0,0,1,1,1,1,1,6.17E-07,1.12E-07,1.68E-07,6.49E-07,1.62E-07,0,1.16E-03,1,1,0,0,0
8126,2.12E-01,2.58E-01,2.52E-01,0,8126,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8127,5.60E-02,9.74E-02,2.57E-01,5,8127,Not eroded,0,0,1,1,1,1,1,-7.80E-08,9.71E-08,1.19E-07,1.72E-07,3.44E-08,0,3.08E-04,0,1,0,0,0
8141,5.59E-02,6.06E-02,2.46E-01,4,8141,Not eroded,0,0,1,1,1,1,0,-1.67E-07,-4.88E-08,5.78E-10,1.74E-07,4.36E-08,0,3.11E-04,1,1,0,0,0
8143,7.57E-02,1.18E-01,2.63E-01,3,8143,Not eroded,0,0,1,1,1,1,1,-6.77E-08,-2.89E-07,-1.27E-07,3.23E-07,1.08E-07,1,5.78E-04,1,1,0,0,0
8145,2.08E-01,2.34E-01,2.92E-01,5,8145,Not eroded,0,0,1,1,1,1,1,3.43E-06,-7.69E-07,-2.10E-06,4.09E-06,8.19E-07,0,7.32E-03,0,1,0,0,0
8146,2.49E-01,2.34E-01,2.57E-01,3,8146,Not eroded,0,0,1,1,1,1,1,8.72E-07,-1.54E-06,-3.90E-06,4.29E-06,1.43E-06,1,7.67E-03,1,1,0,0,0
8150,2.50E-01,9.13E-02,2.86E-01,0,8150,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8155,7.71E-02,2.62E-01,3.25E-01,0,8155,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8156,3.14E-01,1.09E-01,2.86E-01,0,8156,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8157,2.86E-01,1.78E-01,2.74E-01,2,8157,Not eroded,0,0,1,1,1,1,1,4.69E-06,-1.18E-05,-3.56E-06,1.32E-05,6.60E-06,1,2.36E-02,1,1,1,0,0
8158,1.54E-01,3.25E-01,3.04E-01,4,8158,Not eroded,0,0,1,1,1,1,1,-1.66E-07,-7.62E-07,2.65E-07,8.24E-07,2.06E-07,0,1.47E-03,1,1,0,0,0
8164,5.68E-02,3.24E-01,3.08E-01,0,8164,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8167,2.04E-01,2.14E-01,3.14E-01,0,8167,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8168,9.06E-02,3.25E-01,2.64E-01,0,8168,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8179,9.20E-02,2.18E-01,2.87E-01,0,8179,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8180,1.92E-01,1.88E-01,2.82E-01,5,8180,Not eroded,0,0,1,1,1,1,1,4.79E-06,3.79E-06,-6.42E-07,6.14E-06,1.23E-06,0,1.10E-02,0,1,0,0,0
8184,2.24E-01,1.47E-01,2.80E-01,4,8184,Not eroded,0,0,1,1,1,1,1,-1.30E-06,4.14E-07,-1.14E-06,1.78E-06,4.46E-07,0,3.18E-03,1,1,0,0,0
8191,1.29E-01,2.41E-01,2.55E-01,2,8191,Not eroded,0,0,1,1,1,1,1,1.48E-07,-1.81E-07,9.72E-07,1.00E-06,5.00E-07,1,1.79E-03,1,1,1,0,0
8192,2.62E-01,2.57E-01,2.84E-01,5,8192,Not eroded,0,0,1,1,1,1,1,-1.41E-06,-3.48E-06,-6.01E-06,7.08E-06,1.42E-06,0,1.27E-02,0,1,0,0,0
8196,1.15E-01,2.07E-01,3.20E-01,0,8196,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8199,8.04E-02,8.39E-02,2.67E-01,5,8199,Not eroded,0,0,1,1,1,1,1,1.41E-07,3.35E-07,6.65E-09,3.63E-07,7.26E-08,0,6.49E-04,0,1,0,0,0
8202,2.47E-01,2.55E-01,2.90E-01,3,8202,Not eroded,0,0,1,1,1,1,1,-1.82E-05,4.52E-06,1.23E-05,2.24E-05,7.47E-06,1,4.01E-02,1,1,0,0,0
8209,2.93E-01,3.25E-01,2.66E-01,2,8209,Not eroded,0,0,1,1,1,1,1,1.18E-07,3.90E-07,-2.19E-07,4.63E-07,2.31E-07,1,8.28E-04,1,1,1,0,0
8210,2.23E-01,2.30E-01,2.92E-01,4,8210,Not eroded,0,0,1,1,1,1,1,-3.15E-06,-2.37E-06,1.88E-06,4.37E-06,1.09E-06,0,7.82E-03,1,1,0,0,0
8217,2.77E-01,1.31E-01,2.76E-01,0,8217,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8218,1.70E-01,1.87E-01,2.88E-01,0,8218,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8219,2.15E-01,2.67E-01,2.92E-01,3,8219,Not eroded,0,0,1,1,1,1,1,3.66E-07,-9.02E-07,-1.31E-06,1.63E-06,5.43E-07,1,2.92E-03,1,1,0,0,0
8226,2.52E-01,3.08E-01,2.77E-01,0,8226,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8229,6.86E-02,3.24E-01,3.30E-01,0,8229,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8231,9.56E-02,3.18E-01,2.89E-01,0,8231,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8235,1.02E-01,2.37E-01,2.92E-01,0,8235,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8242,2.61E-01,2.14E-01,3.07E-01,6,8242,Not eroded,0,0,1,1,1,1,1,-9.67E-06,5.60E-05,7.21E-06,5.73E-05,9.54E-06,0,1.02E-01,0,0,0,0,0
8254,2.60E-01,3.00E-01,2.85E-01,0,8254,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8264,2.22E-01,1.92E-01,3.12E-01,0,8264,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8266,2.99E-01,1.62E-01,2.54E-01,0,8266,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8269,1.22E-01,2.94E-01,2.59E-01,0,8269,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8272,1.13E-01,5.60E-02,2.92E-01,3,8272,Not eroded,0,0,1,1,1,1,1,1.85E-07,-1.05E-06,5.08E-08,1.07E-06,3.57E-07,1,1.91E-03,1,1,0,0,0
8277,2.89E-01,7.60E-02,3.25E-01,0,8277,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8281,5.60E-02,2.48E-01,2.53E-01,3,8281,Not eroded,0,0,1,1,1,1,1,-1.94E-07,3.43E-07,1.14E-06,1.21E-06,4.03E-07,1,2.16E-03,1,1,0,0,0
8282,2.59E-01,2.25E-01,3.19E-01,2,8282,ERODED,1,1,1,1,1,1,1,-1.91E-05,-2.68E-06,8.10E-07,1.93E-05,9.66E-06,1,3.45E-02,1,1,1,0,0
8283,3.17E-01,1.96E-01,2.99E-01,0,8283,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8284,2.07E-01,2.16E-01,2.75E-01,5,8284,Not eroded,0,0,1,1,1,1,1,-3.56E-06,-2.33E-07,5.40E-06,6.47E-06,1.29E-06,0,1.16E-02,0,1,0,0,0
8285,1.78E-01,2.00E-01,3.01E-01,0,8285,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8287,2.12E-01,2.31E-01,2.83E-01,4,8287,Not eroded,0,0,1,1,1,1,1,1.01E-06,-9.62E-08,9.51E-06,9.57E-06,2.39E-06,0,1.71E-02,1,1,0,0,0
8291,2.71E-01,5.70E-02,2.70E-01,0,8291,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8293,1.56E-01,2.87E-01,2.61E-01,0,8293,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8297,2.98E-01,9.50E-02,2.43E-01,2,8297,Not eroded,0,0,1,1,1,1,0,-2.52E-07,-9.43E-07,-5.34E-08,9.77E-07,4.89E-07,1,1.75E-03,1,1,1,0,0
8299,1.51E-01,1.95E-01,2.79E-01,2,8299,Not eroded,0,0,1,1,1,1,1,7.14E-09,6.54E-07,7.83E-07,1.02E-06,5.10E-07,1,1.82E-03,1,1,1,0,0
8304,9.70E-02,5.60E-02,2.75E-01,4,8304,Not eroded,0,0,1,1,1,1,1,2.84E-07,-9.66E-07,6.17E-08,1.01E-06,2.52E-07,0,1.81E-03,1,1,0,0,0
8310,7.29E-02,2.66E-01,2.83E-01,0,8310,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8319,1.04E-01,3.04E-01,2.81E-01,0,8319,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8320,2.59E-01,2.01E-01,2.48E-01,0,8320,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8323,1.58E-01,1.63E-01,2.77E-01,5,8323,Not eroded,0,0,1,1,1,1,1,3.67E-07,2.40E-07,1.12E-06,1.20E-06,2.41E-07,0,2.15E-03,0,1,0,0,0
8335,1.29E-01,2.90E-01,2.51E-01,0,8335,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8339,1.06E-01,1.18E-01,3.13E-01,0,8339,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8341,2.45E-01,2.65E-01,2.89E-01,4,8341,Not eroded,0,0,1,1,1,1,1,-8.29E-06,-2.55E-06,1.35E-06,8.78E-06,2.20E-06,0,1.57E-02,1,1,0,0,0
8345,7.74E-02,2.04E-01,2.88E-01,0,8345,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8348,3.12E-01,9.95E-02,2.95E-01,0,8348,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8349,1.04E-01,1.03E-01,3.21E-01,0,8349,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8351,2.68E-01,2.50E-01,2.87E-01,4,8351,Not eroded,0,0,1,1,1,1,1,-3.16E-06,1.06E-05,1.01E-05,1.50E-05,3.75E-06,0,2.68E-02,1,1,0,0,0
8356,6.40E-02,9.15E-02,2.89E-01,6,8356,Not eroded,0,0,1,1,1,1,1,3.09E-08,1.33E-07,5.56E-09,1.37E-07,2.28E-08,0,2.45E-04,0,0,0,0,0
8359,3.16E-01,1.97E-01,2.47E-01,0,8359,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8361,2.76E-01,8.32E-02,2.56E-01,2,8361,Not eroded,0,0,1,1,1,1,1,-1.67E-06,-4.31E-07,2.30E-06,2.87E-06,1.44E-06,1,5.13E-03,1,1,1,0,0
8363,2.82E-01,2.89E-01,2.68E-01,0,8363,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8379,2.68E-01,1.46E-01,3.22E-01,0,8379,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8380,5.61E-02,1.65E-01,3.05E-01,0,8380,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8389,5.62E-02,2.85E-01,2.49E-01,0,8389,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8390,1.44E-01,9.10E-02,3.05E-01,0,8390,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8391,3.24E-01,1.17E-01,3.28E-01,0,8391,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8393,1.74E-01,5.61E-02,2.78E-01,4,8393,Not eroded,0,0,1,1,1,1,1,-1.60E-07,-1.05E-06,-1.58E-07,1.08E-06,2.69E-07,0,1.93E-03,1,1,0,0,0
8398,3.19E-01,2.75E-01,2.82E-01,5,8398,Not eroded,0,0,1,1,1,1,1,4.92E-07,7.91E-07,-7.32E-07,1.18E-06,2.37E-07,0,2.11E-03,0,1,0,0,0
8403,5.62E-02,2.82E-01,3.03E-01,0,8403,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8419,5.60E-02,1.15E-01,2.95E-01,4,8419,Not eroded,0,0,1,1,1,1,1,-1.13E-07,-1.15E-07,-8.00E-08,1.80E-07,4.50E-08,0,3.22E-04,1,1,0,0,0
8421,1.43E-01,7.51E-02,2.48E-01,3,8421,Not eroded,0,0,1,1,1,1,0,1.39E-07,-6.70E-08,-2.60E-07,3.02E-07,1.01E-07,1,5.40E-04,1,1,0,0,0
8422,2.77E-01,2.65E-01,2.82E-01,0,8422,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8431,6.70E-02,2.62E-01,3.25E-01,0,8431,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8436,1.18E-01,6.37E-02,2.47E-01,5,8436,Not eroded,0,0,1,1,1,1,0,9.74E-09,-1.37E-08,2.54E-08,3.05E-08,6.10E-09,0,5.46E-05,0,1,0,0,0
8437,1.66E-01,7.33E-02,2.87E-01,3,8437,Not eroded,0,0,1,1,1,1,1,1.53E-07,5.72E-07,1.11E-07,6.02E-07,2.01E-07,1,1.08E-03,1,1,0,0,0
8441,3.17E-01,2.63E-01,2.60E-01,3,8441,Not eroded,0,0,1,1,1,1,1,-2.37E-06,-3.65E-06,1.90E-06,4.74E-06,1.58E-06,1,8.48E-03,1,1,0,0,0
8443,7.44E-02,3.25E-01,2.68E-01,0,8443,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8448,1.84E-01,2.56E-01,2.79E-01,0,8448,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8451,3.24E-01,2.06E-01,2.43E-01,4,8451,Not eroded,0,0,1,1,1,1,0,8.24E-07,3.22E-06,-8.84E-07,3.44E-06,8.59E-07,0,6.15E-03,1,1,0,0,0
8454,1.16E-01,1.21E-01,2.65E-01,3,8454,Not eroded,0,0,1,1,1,1,1,4.90E-07,9.66E-07,5.40E-07,1.21E-06,4.04E-07,1,2.16E-03,1,1,0,0,0
8460,1.55E-01,2.74E-01,2.46E-01,0,8460,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8461,2.06E-01,1.04E-01,2.63E-01,3,8461,Not eroded,0,0,1,1,1,1,1,1.26E-06,3.84E-07,6.70E-07,1.48E-06,4.94E-07,1,2.65E-03,1,1,0,0,0
8466,2.24E-01,1.35E-01,3.01E-01,0,8466,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8469,2.57E-01,2.72E-01,2.95E-01,4,8469,Not eroded,0,0,1,1,1,1,1,1.84E-06,8.80E-07,-1.21E-06,2.37E-06,5.94E-07,0,4.24E-03,1,1,0,0,0
8470,6.93E-02,2.14E-01,3.26E-01,0,8470,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8476,1.19E-01,5.58E-02,2.77E-01,3,8476,Not eroded,0,0,1,1,1,1,1,1.72E-07,-9.60E-07,1.02E-07,9.81E-07,3.27E-07,1,1.75E-03,1,1,0,0,0
8479,3.24E-01,2.16E-01,2.41E-01,3,8479,Not eroded,0,0,1,1,1,1,0,2.19E-06,-3.71E-06,1.32E-05,1.39E-05,4.63E-06,1,2.49E-02,1,1,0,0,0
8482,1.10E-01,3.03E-01,2.93E-01,0,8482,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8491,2.90E-01,9.04E-02,3.00E-01,0,8491,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8497,2.48E-01,3.22E-01,2.70E-01,0,8497,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8500,2.72E-01,9.53E-02,2.86E-01,0,8500,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8508,2.86E-01,3.25E-01,2.98E-01,0,8508,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8520,3.24E-01,2.45E-01,2.56E-01,0,8520,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
8525,6.04E-02,1.28E-01,2.83E-01,5,8525,Not eroded,0,0,1,1,1,1,1,7.02E-08,-2.12E-08,-1.02E-07,1.26E-07,2.51E-08,0,2.25E-04,0,1,0,0,0
