Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.21,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
8969,7.85E-02,2.66E-01,0.303736,0,8969,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
8972,1.30E-01,7.05E-02,0.2467026,4,8972,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
8975,3.24E-01,6.74E-02,0.2178543,3,8975,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
8976,1.44E-01,1.66E-01,0.2298495,3,8976,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
8978,2.36E-01,7.03E-02,0.2146548,4,8978,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
8979,1.61E-01,1.46E-01,0.2336281,5,8979,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
8980,1.12E-01,2.66E-01,0.2147827,3,8980,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
8985,2.19E-01,2.55E-01,0.3257592,0,8985,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
8988,3.02E-01,1.50E-01,0.2544728,3,8988,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
8989,2.52E-01,1.03E-01,0.2286074,0,8989,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
8991,1.51E-01,2.10E-01,0.2393115,3,8991,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
8993,2.10E-01,9.21E-02,0.2574202,3,8993,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
8998,9.98E-02,2.95E-01,0.2650008,0,8998,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9000,1.35E-01,2.00E-01,0.3106986,0,9000,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9001,3.05E-01,3.24E-01,0.2686692,0,9001,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9004,1.43E-01,2.75E-01,0.2986218,0,9004,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9009,3.24E-01,2.32E-01,0.2475903,5,9009,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
9010,1.96E-01,1.81E-01,0.2500976,5,9010,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
9011,2.10E-01,3.24E-01,0.2851823,0,9011,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9013,1.56E-01,1.57E-01,0.3163981,0,9013,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9015,3.06E-01,1.55E-01,0.2461142,7,9015,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0
9022,9.44E-02,1.28E-01,0.3095705,0,9022,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9027,2.88E-01,1.27E-01,0.3220848,0,9027,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9028,1.32E-01,1.46E-01,0.2336912,0,9028,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
9029,3.24E-01,3.00E-01,0.2164351,3,9029,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
9035,1.06E-01,3.24E-01,0.307262,0,9035,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9036,2.94E-01,1.87E-01,0.238412,0,9036,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
9037,2.13E-01,2.42E-01,0.3235214,0,9037,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9044,1.12E-01,2.88E-01,0.2581536,0,9044,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9045,2.20E-01,1.34E-01,0.3169191,0,9045,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9046,2.06E-01,2.74E-01,0.223872,0,9046,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
9060,1.90E-01,2.32E-01,0.2727265,4,9060,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9061,1.28E-01,2.79E-01,0.3035118,0,9061,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9062,6.62E-02,2.99E-01,0.2904152,0,9062,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9064,1.77E-01,2.68E-01,0.2111197,2,9064,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
9065,1.24E-01,1.38E-01,0.3157447,0,9065,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9069,1.70E-01,9.71E-02,0.2190251,5,9069,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
9070,1.19E-01,6.17E-02,0.2879102,4,9070,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9072,2.96E-01,2.12E-01,0.2309337,5,9072,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
9073,2.92E-01,1.99E-01,0.2631354,4,9073,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9075,1.53E-01,5.59E-02,0.308579,0,9075,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9076,1.10E-01,1.35E-01,0.3021097,0,9076,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9082,1.76E-01,8.87E-02,0.2187679,0,9082,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
9084,6.11E-02,2.53E-01,0.2487357,0,9084,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
9085,2.46E-01,1.56E-01,0.2212614,3,9085,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
9086,8.53E-02,2.09E-01,0.31679,0,9086,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9089,1.14E-01,3.11E-01,0.2736518,0,9089,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9091,5.65E-02,3.12E-01,0.2165474,5,9091,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
9092,7.11E-02,5.60E-02,0.3255696,0,9092,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9095,1.08E-01,3.24E-01,0.2861901,0,9095,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9104,6.93E-02,2.45E-01,0.2775655,0,9104,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9105,1.70E-01,2.75E-01,0.2205238,4,9105,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
9107,2.56E-01,1.22E-01,0.2561934,0,9107,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9108,1.30E-01,2.90E-01,0.214511,4,9108,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
9113,2.94E-01,2.50E-01,0.2214479,4,9113,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
9114,1.27E-01,2.79E-01,0.2176013,0,9114,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
9115,1.69E-01,1.43E-01,0.2284048,5,9115,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
9119,1.52E-01,2.85E-01,0.2114636,0,9119,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
9123,2.68E-01,2.45E-01,0.3207295,0,9123,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9124,1.47E-01,7.44E-02,0.3134015,2,9124,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
9126,1.91E-01,2.43E-01,0.2406483,0,9126,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
9131,9.62E-02,1.82E-01,0.3249086,0,9131,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9132,2.96E-01,5.59E-02,0.276275,4,9132,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9135,6.04E-02,1.35E-01,0.2959523,3,9135,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9139,1.82E-01,2.21E-01,0.3250258,0,9139,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9140,1.93E-01,1.86E-01,0.2175506,5,9140,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
9146,1.27E-01,5.59E-02,0.287659,4,9146,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9147,8.92E-02,2.41E-01,0.2120177,5,9147,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
9151,8.31E-02,2.68E-01,0.3122102,0,9151,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9152,1.24E-01,2.40E-01,0.2756402,3,9152,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9155,3.24E-01,2.51E-01,0.2638653,4,9155,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9159,2.83E-01,2.36E-01,0.2547744,4,9159,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9161,2.70E-01,1.46E-01,0.2658159,2,9161,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
9162,1.68E-01,2.02E-01,0.2684553,0,9162,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9166,1.00E-01,8.08E-02,0.2240697,4,9166,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
9171,2.23E-01,1.64E-01,0.2537989,0,9171,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9172,2.62E-01,1.37E-01,0.3123306,0,9172,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9173,6.20E-02,8.21E-02,0.237739,6,9173,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
9174,2.77E-01,2.61E-01,0.2758621,3,9174,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9177,1.97E-01,9.60E-02,0.2126692,4,9177,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
9178,2.68E-01,1.51E-01,0.2473672,6,9178,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0
9179,2.21E-01,5.59E-02,0.2596607,3,9179,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9182,1.63E-01,1.81E-01,0.2480062,0,9182,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
9183,1.07E-01,8.38E-02,0.2520216,3,9183,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9185,2.68E-01,5.59E-02,0.2667879,4,9185,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9186,3.13E-01,2.45E-01,0.2251125,5,9186,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
9198,2.94E-01,2.69E-01,0.2647343,4,9198,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9201,8.88E-02,3.24E-01,0.2422445,0,9201,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
9202,1.20E-01,1.65E-01,0.2152262,0,9202,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
9205,2.72E-01,1.84E-01,0.3009609,3,9205,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9207,3.24E-01,1.90E-01,0.2357277,5,9207,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
9212,1.12E-01,2.27E-01,0.281513,4,9212,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9213,2.90E-01,5.59E-02,0.2337218,3,9213,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
9215,1.59E-01,2.96E-01,0.2250758,4,9215,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
9216,1.63E-01,2.55E-01,0.2931744,0,9216,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9217,1.91E-01,5.59E-02,0.2363046,4,9217,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
9218,5.67E-02,8.98E-02,0.2986682,0,9218,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9220,3.16E-01,1.68E-01,0.2958587,4,9220,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9221,2.84E-01,5.61E-02,0.3205653,0,9221,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9222,9.88E-02,3.24E-01,0.2289186,3,9222,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
9223,2.33E-01,9.42E-02,0.2848485,0,9223,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9234,5.65E-02,1.65E-01,0.2646733,3,9234,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9235,2.68E-01,5.59E-02,0.2513787,3,9235,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9240,1.78E-01,3.24E-01,0.2473682,3,9240,ERODED,1,1,1,1,1,1,0,1,0,0,1,1
9244,1.64E-01,2.10E-01,0.2638946,4,9244,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9245,1.87E-01,1.37E-01,0.2807844,0,9245,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9247,2.96E-01,1.80E-01,0.2525154,4,9247,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9254,1.15E-01,6.60E-02,0.2522959,4,9254,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9256,5.65E-02,5.58E-02,0.2386789,3,9256,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
9259,1.35E-01,1.66E-01,0.3077841,0,9259,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9262,2.76E-01,2.63E-01,0.2600799,4,9262,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9263,6.51E-02,2.98E-01,0.2583124,4,9263,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9265,9.02E-02,1.15E-01,0.2960473,0,9265,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9269,1.29E-01,1.29E-01,0.3194716,0,9269,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9270,5.77E-02,8.52E-02,0.3137516,0,9270,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9272,5.99E-02,5.59E-02,0.2479993,3,9272,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
9277,1.99E-01,1.02E-01,0.221172,0,9277,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
9279,1.29E-01,1.43E-01,0.3077789,0,9279,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9289,3.07E-01,1.95E-01,0.2417663,5,9289,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
9290,3.24E-01,2.94E-01,0.2646017,0,9290,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9291,2.88E-01,2.77E-01,0.2181297,4,9291,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
9297,3.06E-01,2.55E-01,0.2705921,6,9297,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
9298,2.19E-01,2.63E-01,0.2498951,0,9298,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
9299,1.69E-01,6.35E-02,0.3070417,0,9299,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9304,2.90E-01,1.00E-01,0.2134286,0,9304,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
9305,1.85E-01,6.80E-02,0.3178362,0,9305,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9307,1.83E-01,6.13E-02,0.235003,6,9307,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
9308,1.03E-01,5.90E-02,0.2880241,3,9308,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9315,2.09E-01,1.54E-01,0.2306419,0,9315,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
9320,2.39E-01,1.99E-01,0.2680107,0,9320,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9325,2.55E-01,2.15E-01,0.2719783,0,9325,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9333,3.09E-01,2.50E-01,0.2103288,6,9333,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0
9338,6.58E-02,2.83E-01,0.2938444,0,9338,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9344,1.99E-01,1.29E-01,0.2264676,0,9344,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
9345,2.88E-01,1.12E-01,0.2262331,0,9345,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
9347,7.31E-02,1.07E-01,0.279653,0,9347,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9352,2.73E-01,2.84E-01,0.2526345,4,9352,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9354,2.90E-01,1.69E-01,0.2931077,0,9354,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9357,1.57E-01,1.19E-01,0.2512599,3,9357,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9358,3.25E-01,2.73E-01,0.2959743,3,9358,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9361,1.91E-01,5.66E-02,0.2194911,3,9361,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
9362,1.99E-01,1.15E-01,0.3242407,0,9362,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9366,9.68E-02,2.59E-01,0.2987818,0,9366,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9372,2.97E-01,2.89E-01,0.2348551,5,9372,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
9373,3.20E-01,2.74E-01,0.2616729,6,9373,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
9376,1.73E-01,1.40E-01,0.2910244,0,9376,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9380,1.17E-01,2.19E-01,0.2557662,0,9380,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9384,7.39E-02,2.18E-01,0.3020505,0,9384,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9386,2.62E-01,1.08E-01,0.2691604,0,9386,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9387,1.27E-01,2.18E-01,0.3173808,0,9387,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9389,8.59E-02,1.34E-01,0.2116029,2,9389,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
9390,5.65E-02,2.61E-01,0.3053917,0,9390,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9393,5.65E-02,8.36E-02,0.2201643,3,9393,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
9394,1.81E-01,6.14E-02,0.31095,0,9394,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9398,2.57E-01,6.39E-02,0.2163118,6,9398,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0
9399,1.14E-01,1.27E-01,0.3075012,0,9399,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9400,1.87E-01,2.30E-01,0.256775,5,9400,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
9405,3.16E-01,2.45E-01,0.2788339,4,9405,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9409,2.44E-01,1.93E-01,0.2915782,0,9409,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9410,5.65E-02,1.49E-01,0.215959,4,9410,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
9412,1.61E-01,2.13E-01,0.3062905,0,9412,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9413,1.18E-01,2.70E-01,0.2428477,0,9413,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
9415,2.75E-01,1.15E-01,0.268935,3,9415,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9416,2.09E-01,3.00E-01,0.3149491,0,9416,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9417,2.93E-01,3.24E-01,0.2672044,0,9417,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9418,1.29E-01,2.54E-01,0.2387323,0,9418,ERODED,1,1,1,1,1,0,0,1,1,1,1,1
9421,1.66E-01,3.13E-01,0.2940978,0,9421,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9428,2.89E-01,1.57E-01,0.2553884,3,9428,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9429,1.06E-01,1.44E-01,0.2744339,0,9429,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9431,2.88E-01,7.46E-02,0.2196659,0,9431,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
9435,1.21E-01,2.90E-01,0.2556339,1,9435,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9436,9.40E-02,6.37E-02,0.2870722,3,9436,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9437,2.74E-01,2.81E-01,0.2139283,4,9437,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
9438,8.94E-02,9.70E-02,0.2743607,0,9438,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9439,3.24E-01,1.32E-01,0.2277553,3,9439,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
9440,1.09E-01,2.75E-01,0.2700318,0,9440,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9445,1.27E-01,6.48E-02,0.2549543,5,9445,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
9447,3.14E-01,1.52E-01,0.2790518,4,9447,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9448,2.89E-01,1.19E-01,0.2625445,5,9448,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
9450,2.01E-01,5.60E-02,0.2331002,2,9450,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
9451,2.22E-01,1.04E-01,0.2829314,0,9451,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9456,3.24E-01,3.15E-01,0.2790474,0,9456,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9458,3.24E-01,1.40E-01,0.2911097,3,9458,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9459,2.72E-01,3.00E-01,0.2388632,6,9459,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
9462,9.52E-02,2.42E-01,0.2200556,3,9462,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
9463,1.21E-01,2.88E-01,0.272128,0,9463,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9466,1.50E-01,1.13E-01,0.3151467,0,9466,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9467,2.52E-01,2.82E-01,0.2243152,0,9467,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
9473,1.50E-01,1.61E-01,0.2702218,0,9473,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9474,3.23E-01,3.12E-01,0.3038452,0,9474,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9476,7.91E-02,2.15E-01,0.3103225,0,9476,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9477,1.31E-01,1.64E-01,0.2975528,0,9477,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9478,1.31E-01,1.94E-01,0.2827737,0,9478,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9479,1.62E-01,3.03E-01,0.3167936,0,9479,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9480,1.35E-01,2.97E-01,0.2666038,0,9480,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9483,1.74E-01,2.85E-01,0.2466382,3,9483,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
9484,2.06E-01,2.20E-01,0.2335414,0,9484,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
9486,2.14E-01,3.13E-01,0.2632347,0,9486,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9492,1.88E-01,1.10E-01,0.2701163,0,9492,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9494,9.32E-02,1.27E-01,0.2336918,3,9494,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
9496,1.24E-01,1.43E-01,0.3266222,0,9496,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9500,2.28E-01,3.24E-01,0.2967723,0,9500,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9502,1.67E-01,5.58E-02,0.238073,5,9502,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
9504,1.84E-01,7.63E-02,0.3120026,2,9504,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
9506,3.24E-01,1.39E-01,0.2575017,3,9506,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9507,2.46E-01,1.86E-01,0.2789811,0,9507,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9516,1.98E-01,5.66E-02,0.2123063,2,9516,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
9517,2.20E-01,2.11E-01,0.2524882,3,9517,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
9519,6.56E-02,1.03E-01,0.228868,4,9519,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
9521,2.31E-01,1.80E-01,0.2223756,0,9521,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
9523,1.90E-01,1.48E-01,0.2365855,2,9523,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
9524,1.42E-01,1.55E-01,0.3279491,0,9524,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9525,1.45E-01,6.45E-02,0.2655682,4,9525,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9527,1.38E-01,3.15E-01,0.3274526,0,9527,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9528,1.35E-01,6.38E-02,0.2633328,4,9528,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9531,3.24E-01,1.30E-01,0.2373681,3,9531,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
9534,1.93E-01,1.28E-01,0.3256312,0,9534,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9540,1.42E-01,2.40E-01,0.2646664,0,9540,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9541,3.24E-01,7.28E-02,0.2374812,0,9541,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
9553,1.45E-01,2.93E-01,0.3251493,0,9553,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9558,9.14E-02,6.76E-02,0.2649158,4,9558,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9559,1.31E-01,2.98E-01,0.2212452,5,9559,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
9561,2.28E-01,2.52E-01,0.307527,4,9561,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
9562,2.81E-01,2.67E-01,0.2528785,6,9562,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
9564,9.53E-02,1.40E-01,0.296185,0,9564,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9568,1.27E-01,3.24E-01,0.2888482,0,9568,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9578,1.15E-01,3.01E-01,0.2239456,4,9578,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
9582,2.19E-01,1.32E-01,0.2431679,3,9582,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
9586,1.68E-01,3.24E-01,0.2324367,0,9586,ERODED,1,1,1,1,1,0,0,1,1,1,1,1
9593,1.21E-01,6.47E-02,0.2443068,3,9593,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
9595,2.07E-01,2.65E-01,0.2949426,0,9595,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9596,8.13E-02,1.03E-01,0.27562,0,9596,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9597,2.53E-01,1.89E-01,0.2936952,0,9597,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9598,2.96E-01,2.81E-01,0.2288502,3,9598,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
9603,3.22E-01,7.94E-02,0.2943399,0,9603,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9610,1.08E-01,1.32E-01,0.2621352,0,9610,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
9611,1.19E-01,3.02E-01,0.3058189,0,9611,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
9612,2.86E-01,1.29E-01,0.2126726,3,9612,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
9617,6.88E-02,1.12E-01,0.2309369,4,9617,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
9618,2.96E-01,1.69E-01,0.237371,6,9618,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
